Time	Temp	SampVolt	HallVolt	SampCurr	MagCurr	MagField
 41.6	  510	 10.6	 1.35	 30.1	0.00543	-0.0277
 41.7	  510	 10.6	 1.35	 30.1	-0.00107	-0.0278
 41.8	  510	 10.6	 1.18	 30.0	0.00248	-0.0277
 41.9	  510	 10.6	 1.28	 30.0	0.000411	-0.0278
 42.0	  510	 10.6	 1.31	 30.0	-0.000180	-0.0278
 42.1	  510	 10.6	 1.22	 30.0	-0.000180	-0.0280
 42.2	  510	 10.6	 1.31	 30.0	0.00395	-0.0277
 42.3	  510	 10.6	 1.35	 30.0	0.00159	-0.0277
 42.4	  510	 10.6	 1.18	 30.0	-0.000475	-0.0280
 42.5	  510	 10.6	 1.18	 30.0	-0.00225	-0.0277
 42.6	  510	 10.6	 1.18	 30.1	0.00307	-0.0278
 42.7	  510	 10.6	 1.28	 30.1	0.00159	-0.0277
 42.8	  510	 10.6	 1.15	 30.0	0.00100	-0.0277
 42.9	  510	 10.6	 1.22	 30.0	0.00366	-0.0278
 43.0	  510	 10.6	 1.31	 30.1	0.000411	-0.0277
 43.1	  510	 10.6	 1.15	 30.1	0.00100	-0.0278
 43.2	  510	 10.6	 1.35	 30.1	-0.00402	-0.0278
 43.3	  510	 10.6	 1.25	 30.1	0.00130	-0.0277
 43.4	  510	 10.6	 1.12	 30.0	0.00130	-0.0280
 43.5	  510	 10.6	 1.28	 30.1	-0.00195	-0.0278
 43.6	  510	 10.6	 1.22	 30.0	0.00395	-0.0277
 43.7	  510	 10.6	 1.28	 30.0	0.00218	-0.0277
 43.8	  510	 10.6	 1.18	 30.0	-0.000475	-0.0277
 43.9	  510	 10.6	 1.28	 30.0	0.00218	-0.0277
 44.0	  510	 10.6	 1.12	 30.1	0.00691	-0.0275
 44.1	  510	 10.6	 1.18	 30.0	0.00277	-0.0277
 44.2	  510	 10.6	 1.28	 30.0	0.00307	-0.0277
 44.3	  510	 10.6	 1.25	 30.0	0.00307	-0.0277
 44.4	  510	 10.6	 1.15	 30.0	0.00100	-0.0278
 44.5	  510	 10.6	 1.18	 30.0	-0.00136	-0.0275
 44.6	  510	 10.6	 1.31	 30.0	0.00100	-0.0277
 44.7	  510	 10.6	 1.28	 30.0	0.00159	-0.0277
 44.8	  510	 10.6	 1.22	 30.1	0.00543	-0.0277
 44.9	  510	 10.6	 1.12	 30.0	0.00100	-0.0277
 45.0	  510	 10.6	 1.22	 30.1	0.00218	-0.0278
 45.1	  510	 10.6	 1.31	 30.1	-0.00461	-0.0278
 45.2	  510	 10.6	 1.15	 30.1	0.00130	-0.0274
 45.3	  510	 10.6	 1.35	 30.1	0.00248	-0.0277
 45.4	  510	 10.6	 1.15	 30.1	0.00189	-0.0280
 45.5	  510	 10.6	 1.31	 30.1	0.00130	-0.0278
 45.6	  510	 10.6	 1.18	 30.0	-0.000475	-0.0277
