Time	Temp	SampVolt	HallVolt	SampCurr	MagCurr	MagField		
 25.4	 24.1	 1.34	  162	 29.9	 3.08	 1.51
 25.5	 24.2	 1.34	  162	 29.9	 3.07	 1.50
 25.6	 24.1	 1.34	  161	 29.8	 3.06	 1.50
 25.7	 24.2	 1.34	  161	 29.8	 3.04	 1.50
 25.8	 24.2	 1.34	  160	 29.9	 3.04	 1.50
 25.9	 24.1	 1.34	  160	 29.9	 3.04	 1.50
 26.0	 24.2	 1.34	  162	 29.9	 3.03	 1.49
 26.1	 24.2	 1.34	  160	 29.9	 3.02	 1.49
 26.2	 24.1	 1.33	  160	 29.9	 3.02	 1.49
 26.3	 24.2	 1.34	  159	 29.9	 3.02	 1.49
 26.4	 24.1	 1.34	  160	 30.0	 3.02	 1.49
 26.5	 24.2	 1.34	  159	 29.9	 3.01	 1.49
 26.6	 24.2	 1.34	  160	 29.9	 3.01	 1.49
 26.7	 24.1	 1.34	  161	 29.9	 3.00	 1.49
 26.8	 24.1	 1.33	  159	 29.9	 3.00	 1.48
 26.9	 24.1	 1.33	  161	 29.9	 2.98	 1.48
 27.0	 24.2	 1.33	  160	 29.8	 2.97	 1.48
 27.1	 24.1	 1.33	  158	 29.9	 2.97	 1.48
 27.2	 24.1	 1.33	  158	 29.9	 2.95	 1.48
 27.3	 24.1	 1.33	  158	 29.9	 2.95	 1.47
 27.4	 24.1	 1.33	  158	 29.9	 2.94	 1.47
 27.5	 24.1	 1.33	  158	 29.9	 2.93	 1.47
 27.6	 24.1	 1.33	  159	 29.8	 2.92	 1.46
 27.7	 24.2	 1.33	  158	 29.9	 2.91	 1.46
 27.8	 24.2	 1.33	  158	 29.8	 2.90	 1.46
 27.9	 24.2	 1.33	  156	 29.9	 2.89	 1.46
 28.0	 24.1	 1.33	  157	 29.9	 2.89	 1.46
 28.1	 24.1	 1.33	  156	 29.8	 2.89	 1.45
 28.2	 24.2	 1.33	  158	 29.9	 2.89	 1.46
 28.3	 24.2	 1.33	  157	 29.8	 2.87	 1.45
 28.4	 24.2	 1.33	  156	 29.9	 2.85	 1.44
 28.5	 24.2	 1.33	  155	 29.8	 2.83	 1.44
 28.6	 24.1	 1.33	  155	 29.8	 2.82	 1.44
 28.7	 24.2	 1.33	  154	 29.9	 2.82	 1.43
 28.8	 24.1	 1.33	  154	 29.8	 2.78	 1.42
 28.9	 24.2	 1.33	  151	 29.9	 2.71	 1.40
 29.0	 24.2	 1.33	  150	 29.9	 2.66	 1.38
 29.1	 24.2	 1.33	  150	 29.9	 2.63	 1.37
 29.2	 24.1	 1.33	  148	 29.9	 2.59	 1.35
 29.3	 24.1	 1.33	  147	 29.8	 2.53	 1.33
 29.4	 24.1	 1.33	  145	 29.9	 2.44	 1.30
 29.5	 24.1	 1.32	  140	 29.8	 2.31	 1.24
 29.6	 24.1	 1.32	  135	 29.8	 2.22	 1.20
 29.7	 24.2	 1.32	  132	 29.9	 2.16	 1.17
 29.8	 24.1	 1.32	  131	 29.9	 2.10	 1.14
 29.9	 24.1	 1.32	  129	 29.9	 2.06	 1.13
 30.0	 24.1	 1.32	  128	 29.9	 2.03	 1.11
 30.1	 24.0	 1.32	  126	 29.8	 1.99	 1.09
 30.2	 24.1	 1.32	  124	 29.9	 1.95	 1.07
 30.3	 24.1	 1.31	  123	 29.8	 1.92	 1.06
 30.4	 24.1	 1.31	  121	 29.9	 1.87	 1.03
 30.5	 24.2	 1.31	  117	 29.9	 1.78	0.991
 30.6	 24.1	 1.31	  113	 29.9	 1.70	0.950
 30.7	 24.1	 1.31	  109	 29.9	 1.64	0.916
 30.8	 24.1	 1.31	  105	 29.8	 1.58	0.889
 30.9	 24.1	 1.31	  103	 29.9	 1.52	0.855
 31.0	 24.0	 1.30	  100	 29.8	 1.45	0.822
 31.1	 24.1	 1.30	 96.8	 29.9	 1.41	0.797
 31.2	 24.1	 1.30	 96.4	 29.9	 1.38	0.782
 31.3	 24.1	 1.30	 94.6	 29.8	 1.35	0.769
 31.4	 24.1	 1.30	 93.5	 29.8	 1.32	0.753
 31.5	 24.1	 1.30	 90.6	 29.8	 1.28	0.726
 31.6	 24.1	 1.30	 87.6	 29.8	 1.23	0.703
 31.7	 24.0	 1.30	 86.0	 29.8	 1.19	0.681
 31.8	 24.1	 1.30	 83.1	 29.8	 1.13	0.653
 31.9	 24.1	 1.30	 79.4	 29.9	 1.07	0.620
 32.0	 24.1	 1.30	 75.8	 29.8	 1.01	0.586
 32.1	 24.1	 1.30	 72.0	 29.9	0.951	0.556
 32.2	 24.1	 1.30	 69.0	 29.8	0.899	0.527
 32.3	 24.0	 1.30	 67.0	 29.9	0.843	0.500
 32.4	 24.0	 1.29	 63.6	 29.8	0.788	0.468
 32.5	 24.0	 1.29	 59.5	 29.8	0.729	0.434
 32.6	 24.0	 1.29	 56.8	 29.9	0.673	0.405
 32.7	 24.1	 1.29	 53.6	 29.8	0.617	0.376
 32.8	 24.0	 1.29	 50.5	 29.9	0.561	0.347
 32.9	 24.0	 1.29	 46.0	 29.8	0.500	0.312
 33.0	 24.1	 1.29	 42.8	 29.8	0.443	0.278
 33.1	 24.0	 1.29	 39.1	 29.9	0.379	0.245
 33.2	 24.1	 1.29	 36.0	 29.9	0.333	0.219
 33.3	 24.1	 1.29	 34.2	 29.9	0.306	0.203
 33.4	 24.0	 1.29	 32.6	 29.8	0.282	0.191
 33.5	 24.0	 1.29	 31.8	 29.8	0.272	0.181
 33.6	 24.0	 1.29	 31.0	 29.8	0.256	0.174
 33.7	 24.1	 1.29	 30.4	 29.9	0.244	0.167
 33.8	 24.1	 1.29	 29.6	 29.8	0.225	0.160
 33.9	 24.0	 1.29	 28.5	 29.8	0.219	0.154
 34.0	 24.1	 1.29	 28.1	 29.8	0.206	0.149
